Unnamed: 0,Gene_ID,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,genebody_gc,exon_gc,intron_gc,TSS1k_gc,TSS5k_gc,micropeptide_aa_avg,exon_phastCons20way,intron_phastCons20way,TSS1k_phastCons20way,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,genebody_SINE,genebody_Satellite,genebody_LTR,genebody_LINE,host_miRNAs,AKT1,APC,BRAF,CDKN2A,CTNNB1,EGFR,ERBB2,FBXW7,GNAS,H3F3A,HRAS,IDH1,KRAS,NRAS,PIK3CA,PTEN,RAC1,SF3B1,TP53,U2AF1,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
0.0,ENSG00000083622,0.22763651054972295,0.054905342950373685,0.0,0.03532030272319283,0.3423326936004206,0.0042580670246848,0.0,0.1445918174173436,0.010734846437328173,0.46127196160744016,0.0006047789387115594,0.05818464334243367,0.0,0.0,0.0,0.0,0.3163594309456546,0.27122890536544736,0.3641071954471785,0.3405093311767022,0.41812735241273563,0.0,0.02629403999089809,0.29329654318169307,0.04538891382176415,1.853310962591145,0.19408692011112214,0.0,0.8940861092547014,6.03402591850192,0.03064271264566435,6.972265048000112,12.98854579777906,0.020083379621092277,0.1485519421199916,0.13977216538490148,0.0,0.08815082957097325,0.2834053143289055,0.0,0.36173706207317075,0.0,0.31204472019841034,0.47807968598695666,0.013021191079082214,0.0,0.0,0.010384883606247813,0.2872907832096164,0.10505644979978593,0.17602628442215631,0.11124246174137747,0.09595100134730758,0.1268456727032866,1.7798683188445936,2.0898880583902817,2.0857998230647588,3.2639402419622643,2.4701562922444955,1.4206149555085137,1.7416102040799,1.225683271935553,2.0075902653796907,1.003861039040461,3.097999509687012,1.0195046487117905,1.2780901234674091,1.6565067176867976,1.6253991327124475,1.708064873943276,0.9865563258524702,2.8964514007242967,1.2869149685577124,1.1428246577330632,1.7642742042980855,1.3194098493859021,1.442525471661349,1.7483270877305976,1.6012007473579033,7.997358642602349,2.6136201299759576,0,0.18778522223416502,68.00369301693034,0
1.310145526777772,ENSG00000099869,0.10542471025105567,0.08930090286334368,0.044113358776701646,0.09818158888487125,0.038307481052222786,0.0,0.04270318216000658,0.0,0.30744072475827083,0.09871717928014805,0.013727006512079358,0.19801628932282228,0.0,0.0,0.46734971877604153,0.02868273581302724,0.6836249068275377,0.3909962258940961,0.5563266343158245,0.3670376520790543,0.5046378414141441,0.0,0.011318110787845968,0.09699941391952345,0.17241337505093063,0.0,0.0,0.0,0.09513302992499709,0.0,0.11210860991484708,0.0,0.0145259708230824,0.1902748519197505,0.07672449057999209,0.0,0.19223325761854354,0.3780650592699035,0.03544543432521694,0.21167117949239472,0.042802784363806926,0.06425098273995293,0.05628534854304884,0.0,0.0,0.76332604768843,0.0,0.10023875486421559,0.0,0.07920041141758166,0.0,0.03357727524208572,0.04969101582763727,0.0,1.7797377310000675,2.72325670451026,1.3226880648931756,1.703143107022937,6.213124329188909,1.9773682190897546,1.2024291746304892,1.0829321757814898,1.1241594004817195,2.25035942802083,1.3775379288864387,6.8712479414877095,1.0770257399143721,1.288137284148091,1.041776544433213,1.4086243621615793,1.109334819767794,0.11986012113308032,1.5729933479849048,0.9193997764760952,1.0764595661725769,3.164370681554813,2.735688548602245,1.0240712726030916,23.390571825703848,3.996274796924691,2.802995126703912,0,0.0644920020175413,168.0724472169436,1
1.7905191019930315,ENSG00000115934,0.0567193079843417,0.13167011444394833,0.0,0.0,0.06572015505038216,0.12432204646791006,0.1561425423521302,0.0,0.20783185697257445,0.0,0.0,0.06552370553743432,0.16043913540995192,0.0,0.0,0.05162335785527586,0.44057529463211986,0.5431481059216376,0.39231386437041127,0.36178309376760615,0.5212791121342241,0.0,0.0,0.09089415547652138,0.2849308478725818,0.8322262093966328,0.0,0.0410343472776822,0.0,10.134159342100933,0.06706105440830186,8.176580894720544,18.90691023539157,0.07394129612239313,0.41131178941845353,0.0,0.13149091387314346,0.0,0.11957179009618857,0.42167643490026074,0.11904995552885606,0.11893551576236412,0.26974310832230425,0.2743283967664473,0.20723782376910296,0.09025985863682803,0.2914782391451298,0.2208450470692237,0.2536628794129456,0.231102511736693,0.1726002692339328,0.08564157745919816,0.2667600976015417,0.13481268012559955,1.1536986516105305,1.4386027512597281,1.7701826247806138,2.6313912278825313,1.694192720913787,1.2954084763095748,1.6714256918054495,2.0308689284241885,2.0482771008818297,0.9279708423468787,2.1044832317831337,1.0050104823955757,0.6503499253385093,0.9626888088228273,0.8059147179255989,0.8755423826828556,0.9065870637272538,0.8394639159708748,1.3581539028492833,0.9869448326735486,1.4163397465623027,0.8965751831702536,1.322652628250867,1.0155546172563543,1.1977304411501843,1.4375580567548842,1.0745208790720426,0,0.0,0.07986476775324523,0
2.928987255246551,ENSG00000117242,1.2851733802375362,1.9476596550282834,0.93039039789989,1.2958597024802505,0.617664341761333,3.3156474469518997,0.9471976004952276,0.7759540545898278,1.2262349771624952,0.5660787994343537,0.7687130996862948,1.9059901810781794,0.5712513911353204,1.043222799987186,0.9684063782337944,1.924685598507314,0.6641705665558063,0.592579087478698,0.43531127564999206,0.6134457198319929,0.2088076334655714,0.0,0.19191924928835583,0.05113823278292097,0.1499013334631032,1.0480575273913026,3.8324855644882883,0.007444575650413933,0.8659805704310274,8.878659784644535,0.0,2.941506558413285,1.0607740833964652,0.019127209100179766,0.5182931977990741,0.2627964440245497,0.09472668551551139,0.0,0.1595187245473257,0.32261269599920106,0.3336300566902546,0.37614959140999,0.2556373441137423,0.0,0.1517595439491055,0.293554235184018,0.0,0.1541259884616848,0.07691189987112079,0.35368943368401096,0.2387626312302325,0.5485684674010052,0.43390053495025527,0.4007212030582853,1.0722410349792129,1.5311671282600547,1.6057739456638642,2.3688416866309643,1.9621323863273885,1.3867908246053773,2.5029446192072573,2.1625678939431587,2.135654597005188,0.9376269947889205,2.901492396504139,1.5508463399475996,1.2834321562520645,2.905132908711644,1.0642426426268572,1.6758390873038251,1.6066976198087894,1.632144868818131,1.0650112025735794,3.207070464512626,1.814127628175728,1.0544162651717537,1.7405852696260662,0.9137739854848662,1.3344380178215889,1.6398336287916164,1.5292782588307783,0,5.8962089835593865,25.917966991639904,0
4.030714016131611,ENSG00000122043,0.09584234664231087,0.17252411464481304,0.07749448932038462,0.09984736548709712,0.07393358740289017,0.028895897378711656,0.0,0.2544963207163256,0.0,0.14713068239939772,0.302319177544401,0.04027314129406202,0.13245331102511423,0.19343007812963142,0.3390327542299634,0.11558076488138892,0.40031773431748957,0.3230101332282994,0.5128685736375925,0.39669210477128575,0.2999728921364674,49.876815397555404,0.0,0.12459909970726715,0.0655806110122193,0.03194299464664956,0.03669185344960972,0.05684775950635543,0.04450921699739997,3.8668778929117305,0.002327039547229893,4.020127474562602,3.176830274547221,0.0,0.044827998048417,0.0,0.1838157485698334,0.39217666886957814,0.0,0.0,0.02277834910937518,0.0679265227742556,0.0,0.44029328196585715,0.0,0.03766650813907219,0.0,0.1449527579465541,0.05329188459768325,0.4798174957871164,0.04366570105613992,0.0,0.07513872700686984,0.0,1.7431668725318819,3.3606725303826326,2.9446978541598283,2.8254424919608807,5.502348602439313,1.9569706940038223,1.4218460080881263,1.2125572417745705,1.2390904929300994,4.39374707494858,3.568862670160729,1.635631164136973,0.9446488157408224,1.9920606356559405,0.7980179184123787,1.2226077603257064,1.4499714966184283,23.093431417494433,0.9668977101820269,0.7978081233478532,1.520767855911197,1.9303829933853096,1.8163917989960217,1.2084473223178076,1.523752610563856,1.5705388565126677,0.9821509365131457,0,0.0,328.04765996696034,1
5.103061734844213,ENSG00000124835,0.0,0.1878480547623361,0.0,0.009609516831128095,0.0,0.09662207978821383,0.0,0.0,0.130499647353182,0.13724202582817588,0.13750318536255798,0.039241394605284315,0.0,0.13378211348670654,0.11564393486105394,0.0,0.2604547504066637,0.3330298545449248,0.49530949935529783,0.5416987996675982,0.39816575254234476,0.058137085554231985,0.0,0.037943341531214245,0.0,1.0362636587652254,0.0,0.08750049623466666,0.06931054965300544,0.03739158952996071,0.0,0.9077234007172142,2.9433127390238285,0.0,0.18459626778627988,0.09709159989248756,0.2495157208929173,0.19420485126720044,0.1238965046849933,0.0,0.08913308414248018,0.2051009270028503,0.21646608347546697,0.21913396654160186,0.03417709359059731,0.038996381066537945,0.42278546228121516,0.4136884911345293,0.0,0.0,0.1323476337895238,0.5282525151581521,0.33532185516336677,0.4488548856325037,1.0994375919119386,1.6949085187679716,2.219991157678224,2.7880332979774325,2.3460908703020658,1.5644501246976787,1.3879148726606845,1.0028213207436416,1.566604639137629,1.8615007048835865,1.5326723072535424,1.0138760562201334,0.9794021652864714,2.351483741994191,1.2403586538332738,1.3672628313043298,1.385131866349476,1.13174489120329,1.7164481886454495,2.3713723229503927,1.448333176655488,0.9000673108782388,2.019423707304903,1.9238134270698384,1.336513833807908,5.251423051752695,1.5584747430547403,0,0.0,1037.9120661931865,0
5.943815880165107,ENSG00000124915,0.0,0.0,0.1556660739794156,0.059386566770943984,0.0,0.13153312161698158,0.0,0.20949284318468187,0.13995808508026536,0.0,0.07882653808127743,0.0822058996802214,0.05160313653018493,0.0,0.8900064196633151,0.18181555439358624,0.6654300486933302,0.48001321217508486,0.6287649894220946,0.6758432644821333,0.5773343493879889,0.0,0.058034472712330656,0.004312592138360841,0.2605057439437824,0.0797862677519145,0.0,0.022512516735321526,0.0,3.1837511638753724,0.11658614000400509,0.14841107748807303,1.0515835405090375,0.09920059336184056,0.0,0.0,0.3819755830182436,0.0,0.19367693372477734,0.4407895566329466,0.0,0.20716012003604448,0.0,0.04370657434625749,0.0,0.3312312209780133,0.04276280119161169,0.07416498188201191,0.17847157092814114,0.0,0.0,0.059845480728504846,0.0,0.12311458743624254,2.55886540245781,3.8568794982547243,2.495172121859092,3.3112086580216586,7.740205242850124,3.3713836636702976,9.461983483313595,20.48159874658882,9.72072640559725,1.1242980298141911,4.462856426892962,0.9596492111643425,1.031369859359612,1.9916532261716084,0.9458910057127747,1.1088509608789443,1.3902861906473079,1.8164094357604514,0.8467752140763052,4.096245141151041,1.109049695359919,2.227951252680336,1.1795102352976843,1.5742056714874548,1.7827620182826631,2.5992801585922627,1.299543343853437,0,0.0,5052.890814217789,0
6.94422956689836,ENSG00000125514,0.07069726449420449,0.0,0.0,0.11735713405310824,0.05453345300144003,0.022365027418273016,0.0,0.03527777471273375,0.0,0.0007517549163092415,0.2530781883961674,0.0361420225032192,0.0,0.06855258473224539,1.7896178339309594,0.0,0.5941253547293682,0.6238995138727471,0.6062349071081393,0.5828143992849331,0.673278941911115,0.0,0.09466797087276685,0.0,0.13983393814187184,0.0817592161580954,0.05057659215177575,0.051427766442247363,0.0,0.018101494277611208,0.0,0.013649938342661242,1.1283235934034042,0.041447686909755144,0.07546646994554222,0.10228223842141672,0.4636546411532497,0.07506273959869661,0.0,0.356060297038125,0.06867892079152214,0.25220518006973164,0.0,0.3056906222090775,0.0934761543144512,0.06305700690031535,0.07303036938962608,0.0,0.14878873220831154,0.006019007495033826,0.0,0.055813545365427146,0.12609780238884333,0.02907937247138668,0.9656177573048625,2.0213497047536384,1.6656641235240586,3.3035693778669,7.849540324155051,1.5397184296583593,2.1090210669059006,2.0003632710551993,1.8087479402560023,3.102187600035536,4.458567043723076,1.7314520376388014,0.8388043974847248,1.1914302886260133,0.8796123375652939,1.3963457643932582,0.9362271046459779,6.27353876037618,1.9897570382444298,1.3752089814283412,1.6020923075758573,1.5541225516848325,2.594596152983011,1.3006434195303562,1.594381388725482,1.9530696728759647,1.4952204130357283,0,0.0,5455.062240041886,1
7.746749883122047,ENSG00000125804,0.04991158271818262,0.14059858270682907,0.8271190726073937,0.20370352233335698,0.20072879694850387,0.050406287897042205,0.02956266944639953,0.05295583837599595,0.009544703911249348,0.14472087397132327,0.0576286528516895,0.7054783225871641,0.10681182717041701,0.07297319424249318,0.4042607245183829,0.1922004173668063,0.4890711323549579,0.328544807474055,0.5850224234226109,0.44863102397947907,0.4617281217505892,0.0,0.06590762552106699,0.14041894773090324,0.11903932782537033,1.96588019696315,0.8432330324576685,0.04923574392964342,0.0,12.972139744277833,6.002401234164652,3.19126524816787,6.140690995352998,0.06470059533554248,0.1504625791395356,0.1613343085081116,0.6889084673549559,0.6168235542240079,0.4857652797445923,0.0,0.04594426907242155,0.37772560180608494,0.15400927969401568,0.13928615795613558,0.24116907162584944,0.0,0.5289747588620838,0.0,0.0,0.1464831993493904,0.4795346392124612,0.4215174423785762,0.28227017224564094,0.2947771090141497,1.0266097974597217,1.5504562704265035,2.4068714656654904,2.6250067415169323,2.7947243344238837,1.9394512163633109,2.1598746462757483,2.6295944276177186,3.0941173778590216,0.902540868268134,0.973654376610993,0.7868831963576373,1.8153650041136575,1.2109031840686548,0.8883012996834644,1.9139257100111298,1.212240725338191,0.9727922645808715,1.5430330108174253,0.9743097526827303,1.4366175428475498,0.7468476915955112,1.0337183169645232,0.8222612084614624,4.854706428831936,1.7844038084046314,1.977821493462577,1,0.0,214.00085779974026,1
8.920428140642908,ENSG00000129816,0.11532716317174288,0.0,0.0,0.03798805972394206,0.0,0.1104020256569245,0.0,0.0,0.0,0.0,0.16151385132446583,0.08937370762354038,0.14767195667274755,0.0,0.0,0.012798678219098612,0.45608998102476767,0.36805515471230477,0.44659785704385035,0.5397986775110222,0.3159127251251269,0.0,0.04934449686878546,0.0,0.048262740613087496,0.023397482152112126,4.145959288495225,0.0,0.14867891941120256,0.9338993808917718,0.0,0.03159322594914657,0.05974464459403872,0.20706319585484928,0.0,0.17472507422687833,0.0,0.0,0.11245676475834204,0.0,0.0,0.029762732649931026,0.0,0.02717114202216242,0.058909996955367375,0.1464962221373947,0.1929420797165027,0.10744694816638979,0.16331774092941473,0.23813659465759654,0.0,0.0,0.0,0.06051141717913394,0.0,0.0,0.1593733975943454,1.769254554855971,1.439995400177745,1.1109447286883738,0.0,0.11772695222346313,0.02683737560684309,0.07762755184024067,1.054558396533587,1.4612650561830347,1.157514659699534,0.0,0.14371143235232378,0.1604058321006949,0.8624828615744399,0.06987627439998906,1.0242337992079928,0.0017538959472296074,0.07786237445893074,0.0,0.0082749860924224,1.065203670575141,1.2207932782949245,1.073496306833548,1.1341812473153572,0,0.19341155937977317,0.023743441817607416,0
